tag,engine,file,text,audio_s,proc_s,rtf
babble_15dB,funasr,pro_008.wav,你下班的时间必定也晚。,2.58,0.27,0.104
babble_15dB,funasr,pro_009.wav,那你个人的生活空间必定也就这么点人。,3.26,0.30,0.091
babble_15dB,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活的？,3.01,0.26,0.086
babble_15dB,funasr,pro_011.wav,我的意思是两点睡十呃，十点起。,3.01,0.23,0.076
babble_15dB,funasr,pro_012.wav,跟八点睡六点起。,2.07,0.25,0.122
babble_15dB,funasr,pro_013.wav,我的个人是可以支配的。,2.07,0.25,0.119
babble_15dB,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.24,0.138
babble_15dB,funasr,pro_015.wav,我多了两个小时。,1.21,0.19,0.157
babble_5dB,whisper,con_001.wav,它让你在那个时间段拥有了自己,3.77,0.95,0.253
babble_5dB,whisper,con_002.wav,打它这个字符是一个刷短音的字符,2.92,0.69,0.237
babble_5dB,whisper,con_003.wav,我帮你再收一下,1.90,0.56,0.294
babble_5dB,whisper,con_004.wav,其实部落分已经养了,1.90,0.58,0.307
babble_5dB,whisper,con_005.wav,我觉得晚睡晚起是好意,2.15,0.55,0.258
babble_5dB,whisper,con_006.wav,睡早起也睡不着,2.15,0.53,0.247
babble_5dB,whisper,con_007.wav,因为你可以早睡早醒,1.56,0.52,0.332
babble_5dB,whisper,con_008.wav,因为你可以为了身体健康,1.64,0.57,0.347
babble_5dB,whisper,con_009.wav,,1.39,0.42,0.303
babble_5dB,whisper,con_010.wav,不太一致我可以给你解释,2.41,0.75,0.311
babble_5dB,whisper,con_011.wav,你比我多两个小时但是你自己是不是多两个我可以给你解释,3.60,1.00,0.279
babble_5dB,whisper,pro_001.wav,比方是药 那它是怎么缓解我们的空气的,3.09,0.78,0.254
babble_5dB,whisper,pro_002.wav,没问题没问题 先不着急,1.30,0.61,0.466
babble_5dB,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,0.73,0.285
babble_5dB,whisper,pro_004.wav,你在讲的熬夜所谓的熬夜就是晚睡晚起是吧,4.46,0.78,0.176
babble_5dB,whisper,pro_005.wav,好 我先聊完这一关,2.32,0.55,0.236
babble_5dB,whisper,pro_006.wav,既然你是晚睡晚起,2.07,0.54,0.260
babble_5dB,whisper,pro_007.wav,上班的时间必定也晚,2.58,0.56,0.216
babble_5dB,whisper,pro_008.wav,下班的時間給你一碗,2.58,0.57,0.221
babble_5dB,whisper,pro_009.wav,那你个人的生活空间必定也就这么紧,3.26,0.70,0.214
babble_5dB,whisper,pro_010.wav,你是怎么多出你额外的时间来做自己的事,3.01,0.69,0.231
babble_5dB,whisper,pro_011.wav,我的意思是两点水十点起,3.01,0.57,0.190
babble_5dB,whisper,pro_012.wav,跟八點水六點,2.07,0.52,0.252
babble_5dB,whisper,pro_013.wav,我的個人是可以支配的,2.07,0.52,0.251
babble_5dB,whisper,pro_014.wav,日常時間是一致的,1.73,0.55,0.320
babble_5dB,whisper,pro_015.wav,我说了两个小时,1.21,0.52,0.425
babble_5dB,funasr,con_001.wav,哦，他让你在那个时间段里拥有了自己。,3.77,1.09,0.288
babble_5dB,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.24,0.082
babble_5dB,funasr,con_003.wav,哦，我往这里再稍微紧一点。,1.90,0.21,0.112
babble_5dB,funasr,con_004.wav,杜洛奔一是什么？,1.90,0.22,0.117
babble_5dB,funasr,con_005.wav,都觉得晚睡晚起手有。,2.15,0.26,0.123
babble_5dB,funasr,con_006.wav,我所以早起也是灭了。,2.15,0.25,0.115
babble_5dB,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.20,0.128
babble_5dB,funasr,con_008.wav,因为你可以为了身体健康。,1.64,0.23,0.141
babble_5dB,funasr,con_009.wav,然后后面就是。,1.39,0.26,0.191
babble_5dB,funasr,con_010.wav,哦，不太一致，反正我可以给你。,2.41,0.18,0.074
babble_5dB,funasr,con_011.wav,你比我多两个小时，但是你自己就什么人多完两钟，我可以给你解释。,3.60,0.27,0.075
babble_5dB,funasr,pro_001.wav,比方是药，那他是怎么缓解我们的光绪的？,3.09,0.27,0.087
babble_5dB,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.22,0.172
babble_5dB,funasr,pro_003.wav,因为有一个前提性的问题没有讨论。,2.58,0.27,0.103
babble_5dB,funasr,pro_004.wav,一是在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.30,0.068
babble_5dB,funasr,pro_005.wav,好，我先里要晚睡晚睡。,2.32,0.25,0.107
babble_5dB,funasr,pro_006.wav,既然你是晚睡晚起。,2.07,0.26,0.124
babble_5dB,funasr,pro_007.wav,你上班的时间比一定也晚。,2.58,0.25,0.097
babble_5dB,funasr,pro_008.wav,如你下班的时间一定也晚。,2.58,0.26,0.102
babble_5dB,funasr,pro_009.wav,那你个人的生活空间毕竟也就这么几。,3.26,0.26,0.081
babble_5dB,funasr,pro_010.wav,你是怎么阻止你额外的时间来做自己的事活。,3.01,0.24,0.079
babble_5dB,funasr,pro_011.wav,意思是两点睡十呃，十点起床。,3.01,0.26,0.086
babble_5dB,funasr,pro_012.wav,跟八点睡六点。,2.07,0.24,0.116
babble_5dB,funasr,pro_013.wav,我个人属于可以支配的。,2.07,0.21,0.100
babble_5dB,funasr,pro_014.wav,日常时间是一致的。没错，爸爸。,1.73,0.17,0.099
babble_5dB,funasr,pro_015.wav,多了两个小时。,1.21,0.21,0.176
sep_ref_MidOverlap,whisper,MidOverlap_spk1.wav,米方是药那它是怎么缓解我们的空虚的没问题没问题你先不着急因为有一个前提性的问题没有讨论其实在讲的熬夜所谓的熬夜就是晚睡晚起是吧好我先聊晚睡晚起既然你是晚睡晚起你上班的时间必定也晚你下班的时间必定也晚那你个人的生活空间必定也就这么点你是怎么多出额外的时间来过自己的生活的我的意思是两点睡十点起,47.95,4.63,0.096
sep_ref_MidOverlap,whisper,MidOverlap_spk2.wav,它让你在那个时间段里拥有了自己哪怕这个自己是一个刷抖音的自己我方这里再稍微解释一下其实部落分也是一种要我方觉得晚睡晚起也是熬夜晚睡早起也是熬夜因为你可以早睡早起因为你可以为了身体健康早睡晚起不太一致我可以给你解释你没有多两个小时但是你自己的时间多两个我可以给你解释,47.95,3.62,0.076
sep_mossformer_MidOverlap,whisper,MidOverlap_s1.wav,你方是要那它是怎么缓解我们的空虚的它让你在那个时间段里拥有了自己没问题没问题先不着急自己是一个刷抖音的自己因为有一个前提性的问题没有讨论你再稍微解释其实在讲的熬夜所谓的熬夜就是晚睡晚起其实部落分是要好我先聊晚睡晚起晚睡晚起也是熬夜既然你是晚睡晚起晚睡早起也是熬夜你上班的时间必定也晚你可以早睡早起你上班的时间必定也晚那你个人的生活空间必定也就两点睡多出额外的时间来过自己的生活不太一致我的意思是两点睡十几两小时我可以给你解释,47.95,7.93,0.165
sep_mossformer_MidOverlap,whisper,MidOverlap_s2.wav,打趴这个哦购物分也是一种都少你都觉得晚睡早起也是因为你下因为你可以为了身体健康个人的生活空间必定也就这样你是怎么我自己我可以给你解释对你没有多两小时但是你自己的时间不要两小时,47.95,5.76,0.120
sep_mossformer_ms_MidOverlap,whisper,MidOverlap_spk1.wav,你方是要那它是怎么缓解我们的空虚的它让你在那个时间段里拥有了自己没问题没问题先不着急哪怕这个自己是一个刷抖音的自己因为有一个前提性的问题没有讨论我方这里再稍微解释一下其实在讲的熬夜所谓的熬夜就是晚睡晚起部落分也是一种要我先聊晚睡晚起你怎么觉得晚睡晚起也是熬夜既然你是晚睡晚起晚睡早起也是熬夜你上班的时间必定也晚因为你可以早睡早起你下班的时间必定也晚因为你可以为了身体健康那你个人的生活空间必定也就两点睡你是怎么多出额外的时间来做自己的生活不太一致我可以给你解释我的意思是两点睡十点睡你没有多两个小时但是你自己的时间多两个小时我可以给你解释,47.95,8.11,0.169
sep_mossformer_ms_MidOverlap,whisper,MidOverlap_spk2.wav,你方是要那它是怎么缓解我们的空虚的它让你在那个时间段里拥有了自己没问题没问题先不着急哪怕这个自己是一个刷抖音的自己因为有一个前提性的问题没有讨论我忘记你再稍微解释一下其实在讲的熬夜所谓的熬夜就是晚睡晚起其实部落分也是一种要好我先聊晚睡晚起你不觉得晚睡晚起也是熬夜既然你是晚睡晚起晚睡早起也是熬夜你上班的时间必定也晚因为你可以早睡早起你下班的时间必定也晚因为你可以为了身体健康那你个人的生活空间必定也就两点你是怎么多出额外的时间来做自己的生活不太一致我可以给你解释我的意思是两点睡十点你没有多两个小时但是你自己的时间多两个小时我可以给你解释,47.95,7.03,0.147
clean__frcrn,whisper,con_001.wav,他让你在那个时间段里拥有了自己,3.77,1.24,0.330
clean__frcrn,whisper,con_002.wav,哪怕这个自己是一个刷抖音的自己,2.92,0.64,0.221
clean__frcrn,whisper,con_003.wav,我方这里再稍微解释一下,1.90,0.65,0.342
clean__frcrn,whisper,con_004.wav,其实部落分是一种养儿,1.90,0.60,0.314
clean__frcrn,whisper,con_005.wav,觉得晚睡晚起是熬夜,2.15,0.59,0.273
clean__frcrn,whisper,con_006.wav,晚睡早起也算熬夜了,2.15,0.61,0.286
clean__frcrn,whisper,con_007.wav,因为你可以早睡早起,1.56,0.52,0.333
clean__frcrn,whisper,con_008.wav,因为你可以为了身体健康,1.64,0.57,0.347
clean__frcrn,whisper,con_009.wav,,1.39,0.49,0.357
clean__frcrn,whisper,con_010.wav,不太一致我可以给你解释,2.41,0.67,0.279
clean__frcrn,whisper,con_011.wav,你没有多两个小时但是你自己的时间多了两个我可以给你解释,3.60,0.93,0.257
clean__frcrn,whisper,pro_001.wav,米方是药那它是怎么缓解我们的空虚的,3.09,0.76,0.245
clean__frcrn,whisper,pro_002.wav,没问题 没问题 先不着急,1.30,0.63,0.487
clean__frcrn,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,0.67,0.259
clean__frcrn,whisper,pro_004.wav,其实在讲的熬夜所谓的熬夜就是晚睡晚起是吧,4.46,0.93,0.210
clean__frcrn,whisper,pro_005.wav,好 我先聊玩具,2.32,0.56,0.241
clean__frcrn,whisper,pro_006.wav,既然你是晚睡晚起,2.07,0.57,0.276
clean__frcrn,whisper,pro_007.wav,你上班的时间必定也晚,2.58,0.57,0.221
clean__frcrn,whisper,pro_008.wav,你下班的时间必定也晚,2.58,0.57,0.221
clean__frcrn,whisper,pro_009.wav,那你个人的生活空间必定也就这么点,3.26,0.73,0.223
clean__frcrn,whisper,pro_010.wav,你是怎么多出额外的时间来过自己的生活的,3.01,0.80,0.266
clean__frcrn,whisper,pro_011.wav,我的意思是两点睡十点起,3.01,0.58,0.192
clean__frcrn,whisper,pro_012.wav,跟八点睡六点起,2.07,0.55,0.268
clean__frcrn,whisper,pro_013.wav,我的个人是可以支配的,2.07,0.57,0.276
clean__frcrn,whisper,pro_014.wav,日常时间是一致的没错吧,1.73,0.65,0.379
clean__frcrn,whisper,pro_015.wav,我多了两个小时,1.21,0.55,0.451
white_15dB__frcrn,whisper,con_001.wav,它让你在那个时间段里拥有了自己,3.77,1.15,0.305
white_15dB__frcrn,whisper,con_002.wav,哪怕这个自己是一个刷抖音的自己,2.92,0.79,0.272
white_15dB__frcrn,whisper,con_003.wav,我往这里再稍微解释一下,1.90,0.63,0.331
white_15dB__frcrn,whisper,con_004.wav,其实部落分移是一种样,1.90,0.60,0.318
white_15dB__frcrn,whisper,con_005.wav,觉得晚睡晚起是熬夜,2.15,0.60,0.277
white_15dB__frcrn,whisper,con_006.wav,晚睡早起也算我夜了,2.15,0.61,0.282
white_15dB__frcrn,whisper,con_007.wav,因为你可以早睡早起,1.56,0.55,0.352
white_15dB__frcrn,whisper,con_008.wav,因為你可以為了身體健康,1.64,0.58,0.356
white_15dB__frcrn,whisper,con_009.wav,,1.39,0.50,0.359
white_15dB__frcrn,whisper,con_010.wav,哦不太一致我可以给你解释,2.41,0.69,0.287
white_15dB__frcrn,whisper,con_011.wav,你没有多两个小时但是你自己的时间多了我可以给你解释,3.60,0.92,0.257
white_15dB__frcrn,whisper,pro_001.wav,你方式要那它是怎么缓解我们的空虚的,3.09,0.75,0.244
white_15dB__frcrn,whisper,pro_002.wav,沒問題沒問題先不著急,1.30,0.57,0.436
white_15dB__frcrn,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,0.61,0.238
white_15dB__frcrn,whisper,pro_004.wav,这在讲的熬夜所谓的熬夜就是晚睡晚起是吧,4.46,1.14,0.256
white_15dB__frcrn,whisper,pro_005.wav,好 我先聊晚上的玩具,2.32,0.62,0.267
white_15dB__frcrn,whisper,pro_006.wav,既然你是晚睡晚起,2.07,0.53,0.258
white_15dB__frcrn,whisper,pro_007.wav,你上班的时间必定也晚,2.58,0.56,0.217
white_15dB__frcrn,whisper,pro_008.wav,你下班的时间必定也晚,2.58,0.55,0.214
white_15dB__frcrn,whisper,pro_009.wav,那你个人的生活空间必定也就这么点,3.26,0.69,0.212
white_15dB__frcrn,whisper,pro_010.wav,你是怎么多出额外的时间来过自己的生活呢,3.01,0.68,0.225
white_15dB__frcrn,whisper,pro_011.wav,我的意思是两点睡十点起,3.01,0.54,0.179
white_15dB__frcrn,whisper,pro_012.wav,跟8点是6点,2.07,0.54,0.259
white_15dB__frcrn,whisper,pro_013.wav,我的个人是可以支配的,2.07,0.54,0.260
white_15dB__frcrn,whisper,pro_014.wav,日常时间是一致的没错吧,1.73,0.61,0.351
white_15dB__frcrn,whisper,pro_015.wav,,1.21,0.44,0.362
white_5dB__frcrn,whisper,con_001.wav,它让你在那个时间段拥有了自己,3.77,1.02,0.269
white_5dB__frcrn,whisper,con_002.wav,打趴这个字是一个刷走的字,2.92,0.62,0.213
white_5dB__frcrn,whisper,con_003.wav,,1.90,0.53,0.277
white_5dB__frcrn,whisper,con_004.wav,不落分一路,1.90,0.51,0.271
white_5dB__frcrn,whisper,con_005.wav,觉得晚睡晚起是熬夜的,2.15,0.56,0.258
white_5dB__frcrn,whisper,con_006.wav,哇 没问题,2.15,0.49,0.227
white_5dB__frcrn,whisper,con_007.wav,因为你可以早睡到,1.56,0.61,0.392
white_5dB__frcrn,whisper,con_008.wav,因为你可以为了身体健康,1.64,0.58,0.354
white_5dB__frcrn,whisper,con_009.wav,,1.39,0.56,0.403
white_5dB__frcrn,whisper,con_010.wav,不太一致我可以给你自我指示,2.41,0.67,0.278
white_5dB__frcrn,whisper,con_011.wav,你没有多两个小时但是你自己是不是多了两个我可以解释,3.60,0.96,0.267
white_5dB__frcrn,whisper,pro_001.wav,乳房是药那它是怎么缓解我们的风息的,3.09,0.77,0.250
white_5dB__frcrn,whisper,pro_002.wav,沒問題沒問題先不著急,1.30,0.60,0.463
white_5dB__frcrn,whisper,pro_003.wav,因为有一个闲置性的问题没有讨论,2.58,0.82,0.319
white_5dB__frcrn,whisper,pro_004.wav,只在讲着熬夜所谓的熬夜就是晚睡晚起是吧,4.46,0.83,0.187
white_5dB__frcrn,whisper,pro_005.wav,"好,我先表轨试完",2.32,0.67,0.289
white_5dB__frcrn,whisper,pro_006.wav,既然你是晚睡晚醒,2.07,0.57,0.277
white_5dB__frcrn,whisper,pro_007.wav,上班的时间毕竟也晚,2.58,0.63,0.245
white_5dB__frcrn,whisper,pro_008.wav,下半部分就完,2.58,2.22,0.859
white_5dB__frcrn,whisper,pro_009.wav,那你个人的生活空间必定也就这么,3.26,0.69,0.212
white_5dB__frcrn,whisper,pro_010.wav,你是怎么多出额外的时间来过自己的生活,3.01,0.70,0.234
white_5dB__frcrn,whisper,pro_011.wav,我的意思是2点睡10点,3.01,0.55,0.182
white_5dB__frcrn,whisper,pro_012.wav,跟八点睡六点,2.07,0.51,0.249
white_5dB__frcrn,whisper,pro_013.wav,我的個人可以支配的,2.07,0.52,0.251
white_5dB__frcrn,whisper,pro_014.wav,日常时间是一致的没错吧,1.73,0.60,0.349
white_5dB__frcrn,whisper,pro_015.wav,,1.21,0.46,0.382
white_0dB__frcrn,whisper,con_001.wav,它让你在那个时间段拥有了,3.77,0.97,0.258
white_0dB__frcrn,whisper,con_002.wav,打发这个是一个刷抖音的,2.92,0.58,0.198
white_0dB__frcrn,whisper,con_003.wav,,1.90,0.50,0.261
white_0dB__frcrn,whisper,con_004.wav,,1.90,0.45,0.238
white_0dB__frcrn,whisper,con_005.wav,直到晚睡完,2.15,0.51,0.235
white_0dB__frcrn,whisper,con_006.wav,哇,2.15,0.45,0.208
white_0dB__frcrn,whisper,con_007.wav,因为你可以早睡早起,1.56,0.49,0.318
white_0dB__frcrn,whisper,con_008.wav,你可以为了身体健康,1.64,0.55,0.335
white_0dB__frcrn,whisper,con_009.wav,,1.39,0.49,0.357
white_0dB__frcrn,whisper,con_010.wav,不太明显我可以给你,2.41,0.58,0.241
white_0dB__frcrn,whisper,con_011.wav,你没有多两个小时但是你是不是多了两个,3.60,0.75,0.208
white_0dB__frcrn,whisper,pro_001.wav,乙方是一样但它是很快接入工具的,3.09,0.73,0.237
white_0dB__frcrn,whisper,pro_002.wav,沒問題 沒問題 沒問題,1.30,0.56,0.430
white_0dB__frcrn,whisper,pro_003.wav,因为有一个前期性的问题没有讨论,2.58,0.64,0.249
white_0dB__frcrn,whisper,pro_004.wav,就在讲着熬夜所谓的熬夜就是晚睡晚起,4.46,0.75,0.168
white_0dB__frcrn,whisper,pro_005.wav,好 我今天比较晚睡晚起,2.32,0.63,0.271
white_0dB__frcrn,whisper,pro_006.wav,既然你是碗碎碗,2.07,0.56,0.270
white_0dB__frcrn,whisper,pro_007.wav,上班的时间递进联网,2.58,0.64,0.248
white_0dB__frcrn,whisper,pro_008.wav,,2.58,0.54,0.210
white_0dB__frcrn,whisper,pro_009.wav,那你个人的生活空间毕竟也就这么,3.26,0.69,0.211
white_0dB__frcrn,whisper,pro_010.wav,你是怎么出国外的时间来做,3.01,0.56,0.186
white_0dB__frcrn,whisper,pro_011.wav,我的衣服是兩點睡十點,3.01,0.59,0.197
white_0dB__frcrn,whisper,pro_012.wav,跟,2.07,0.42,0.205
white_0dB__frcrn,whisper,pro_013.wav,,2.07,0.45,0.216
white_0dB__frcrn,whisper,pro_014.wav,日常时间是没制作的,1.73,0.57,0.330
white_0dB__frcrn,whisper,pro_015.wav,我说了两个小时,1.21,0.53,0.433
babble_15dB__frcrn,whisper,con_001.wav,它让你在那个时间段里拥有了自己,3.77,0.98,0.260
babble_15dB__frcrn,whisper,con_002.wav,哪怕这个自己是一个刷抖音的自己,2.92,0.67,0.230
babble_15dB__frcrn,whisper,con_003.wav,哦 我忘了一下 稍微解釋一下,1.90,0.65,0.342
babble_15dB__frcrn,whisper,con_004.wav,其实部落分也是一样的,1.90,0.55,0.288
babble_15dB__frcrn,whisper,con_005.wav,觉得晚睡晚起是熬夜,2.15,0.58,0.271
babble_15dB__frcrn,whisper,con_006.wav,早睡早起也算火焰,2.15,0.55,0.255
babble_15dB__frcrn,whisper,con_007.wav,因为你可以早睡早起,1.56,0.55,0.353
babble_15dB__frcrn,whisper,con_008.wav,因为你可以为了身体健康,1.64,0.54,0.330
babble_15dB__frcrn,whisper,con_009.wav,谢谢大家,1.39,0.50,0.362
babble_15dB__frcrn,whisper,con_010.wav,不太一致我可以给你解释,2.41,0.64,0.268
babble_15dB__frcrn,whisper,con_011.wav,你没有多两个小时但是你自己的时间多两个我可以给你解释,3.60,0.89,0.248
babble_15dB__frcrn,whisper,pro_001.wav,乳房是药那它是怎么缓解我们的空虚的,3.09,0.82,0.264
babble_15dB__frcrn,whisper,pro_002.wav,没问题没问题先不着急,1.30,0.58,0.443
babble_15dB__frcrn,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,0.70,0.270
babble_15dB__frcrn,whisper,pro_004.wav,这在讲的熬夜所谓的熬夜就是晚睡晚起是吧,4.46,1.00,0.225
babble_15dB__frcrn,whisper,pro_005.wav,好 我先聊晚睡晚起,2.32,0.57,0.244
babble_15dB__frcrn,whisper,pro_006.wav,既然你是碗水丸子,2.07,0.56,0.269
babble_15dB__frcrn,whisper,pro_007.wav,上班的时间必定也晚,2.58,0.56,0.217
babble_15dB__frcrn,whisper,pro_008.wav,一下子,2.58,1.44,0.557
babble_15dB__frcrn,whisper,pro_009.wav,那你个人的生活空间必定也就这么点,3.26,0.69,0.210
babble_15dB__frcrn,whisper,pro_010.wav,你是怎么多出额外的时间来过自己的生活,3.01,0.66,0.219
babble_15dB__frcrn,whisper,pro_011.wav,我的意思是两点睡十点起,3.01,0.53,0.176
babble_15dB__frcrn,whisper,pro_012.wav,跟八点是六点,2.07,0.50,0.240
babble_15dB__frcrn,whisper,pro_013.wav,我的个人是可以支配的,2.07,0.52,0.253
babble_15dB__frcrn,whisper,pro_014.wav,一长时间是一致的没错吧,1.73,0.58,0.337
babble_15dB__frcrn,whisper,pro_015.wav,,1.21,0.43,0.355
babble_5dB__frcrn,whisper,con_001.wav,,3.77,2.91,0.771
babble_5dB__frcrn,whisper,con_002.wav,刷刷刷刷刷刷刷,2.92,0.63,0.214
babble_5dB__frcrn,whisper,con_003.wav,,1.90,0.47,0.247
babble_5dB__frcrn,whisper,con_004.wav,,1.90,0.42,0.219
babble_5dB__frcrn,whisper,con_005.wav,都管税管起手,2.15,0.53,0.246
babble_5dB__frcrn,whisper,con_006.wav,,2.15,0.46,0.214
babble_5dB__frcrn,whisper,con_007.wav,因为你可以早睡早起,1.56,0.49,0.315
babble_5dB__frcrn,whisper,con_008.wav,谢谢大家,1.64,0.44,0.268
babble_5dB__frcrn,whisper,con_009.wav,谢谢大家,1.39,0.43,0.312
babble_5dB__frcrn,whisper,con_010.wav,,2.41,0.47,0.194
babble_5dB__frcrn,whisper,con_011.wav,,3.60,0.44,0.122
babble_5dB__frcrn,whisper,pro_001.wav,请不吝点赞 订阅 转发 打赏支持明镜与点点栏目,3.09,0.93,0.300
babble_5dB__frcrn,whisper,pro_002.wav,,1.30,0.49,0.375
babble_5dB__frcrn,whisper,pro_003.wav,因为有一个田地性的问题你们会讨论,2.58,0.68,0.264
babble_5dB__frcrn,whisper,pro_004.wav,这是讲的熬夜熬夜就是晚睡晚睡是吧,4.46,0.74,0.166
babble_5dB__frcrn,whisper,pro_005.wav,好 我们试试,2.32,1.66,0.712
babble_5dB__frcrn,whisper,pro_006.wav,,2.07,0.51,0.247
babble_5dB__frcrn,whisper,pro_007.wav,,2.58,0.46,0.177
babble_5dB__frcrn,whisper,pro_008.wav,,2.58,0.62,0.241
babble_5dB__frcrn,whisper,pro_009.wav,谢谢大家,3.26,0.43,0.132
babble_5dB__frcrn,whisper,pro_010.wav,,3.01,0.49,0.162
babble_5dB__frcrn,whisper,pro_011.wav,我们应该是两点十点,3.01,0.58,0.192
babble_5dB__frcrn,whisper,pro_012.wav,,2.07,0.44,0.214
babble_5dB__frcrn,whisper,pro_013.wav,谢谢大家,2.07,0.42,0.205
babble_5dB__frcrn,whisper,pro_014.wav,谢谢大家,1.73,0.45,0.258
babble_5dB__frcrn,whisper,pro_015.wav,谢谢大家,1.21,0.44,0.363
babble_0dB__frcrn,whisper,con_001.wav,谢谢大家,3.77,0.77,0.204
babble_0dB__frcrn,whisper,con_002.wav,谢谢大家,2.92,0.42,0.145
babble_0dB__frcrn,whisper,con_003.wav,,1.90,0.46,0.243
babble_0dB__frcrn,whisper,con_004.wav,谢谢大家,1.90,0.44,0.232
babble_0dB__frcrn,whisper,con_005.wav,,2.15,0.46,0.213
babble_0dB__frcrn,whisper,con_006.wav,谢谢大家,2.15,0.47,0.216
babble_0dB__frcrn,whisper,con_007.wav,谢谢,1.56,0.45,0.291
babble_0dB__frcrn,whisper,con_008.wav,请不吝点赞订阅订阅,1.64,0.62,0.379
babble_0dB__frcrn,whisper,con_009.wav,,1.39,0.41,0.297
babble_0dB__frcrn,whisper,con_010.wav,,2.41,0.46,0.191
babble_0dB__frcrn,whisper,con_011.wav,感谢观看,3.60,0.46,0.128
babble_0dB__frcrn,whisper,pro_001.wav,感谢观看,3.09,0.46,0.150
babble_0dB__frcrn,whisper,pro_002.wav,,1.30,0.46,0.357
babble_0dB__frcrn,whisper,pro_003.wav,谢谢大家,2.58,0.44,0.171
babble_0dB__frcrn,whisper,pro_004.wav,谢谢大家,4.46,0.45,0.101
babble_0dB__frcrn,whisper,pro_005.wav,,2.32,0.47,0.203
babble_0dB__frcrn,whisper,pro_006.wav,,2.07,0.43,0.207
babble_0dB__frcrn,whisper,pro_007.wav,,2.58,0.47,0.183
babble_0dB__frcrn,whisper,pro_008.wav,谢谢大家,2.58,0.46,0.179
babble_0dB__frcrn,whisper,pro_009.wav,感谢您的观看,3.26,0.54,0.165
babble_0dB__frcrn,whisper,pro_010.wav,谢谢大家,3.01,0.43,0.144
babble_0dB__frcrn,whisper,pro_011.wav,,3.01,0.41,0.137
babble_0dB__frcrn,whisper,pro_012.wav,谢谢大家,2.07,0.44,0.213
babble_0dB__frcrn,whisper,pro_013.wav,好,2.07,0.42,0.202
babble_0dB__frcrn,whisper,pro_014.wav,,1.73,0.46,0.264
babble_0dB__frcrn,whisper,pro_015.wav,,1.21,0.45,0.372
clean__specsub,whisper,con_001.wav,它让你在那个时间段拥有了自己,3.77,0.93,0.247
clean__specsub,whisper,con_002.wav,打发这个字体是一个刷抖音的字体,2.92,0.68,0.233
clean__specsub,whisper,con_003.wav,"喔,我們忘了一遍,所以解釋一下",1.90,3.53,1.859
clean__specsub,whisper,con_004.wav,误落分也是一种必要的,1.90,0.61,0.323
clean__specsub,whisper,con_005.wav,都觉得晚睡晚起少夜,2.15,0.54,0.250
clean__specsub,whisper,con_006.wav,睡早起也算討厭,2.15,0.63,0.291
clean__specsub,whisper,con_007.wav,因为你可以早睡早起,1.56,0.51,0.327
clean__specsub,whisper,con_008.wav,因為你可以為了身體健康,1.64,0.55,0.335
clean__specsub,whisper,con_009.wav,小蜜蜂,1.39,0.57,0.412
clean__specsub,whisper,con_010.wav,哦 不太一致我可以给你,2.41,0.58,0.239
clean__specsub,whisper,con_011.wav,你没有多两个小时但是你自己的视频一样的我可以给你解释,3.60,1.02,0.282
clean__specsub,whisper,pro_001.wav,乙方是药那它是怎么环节我们的空虚的,3.09,0.79,0.256
clean__specsub,whisper,pro_002.wav,没问题 没问题 先不着急,1.30,0.61,0.470
clean__specsub,whisper,pro_003.wav,因为有一个前提性的问题没有讨论,2.58,0.72,0.277
clean__specsub,whisper,pro_004.wav,就在讲的熬夜所谓的熬夜就是晚睡晚醒,4.46,0.76,0.169
clean__specsub,whisper,pro_005.wav,好 我先聊晚睡晚起,2.32,0.53,0.229
clean__specsub,whisper,pro_006.wav,既然你是晚睡晚起,2.07,0.58,0.278
clean__specsub,whisper,pro_007.wav,上班的时间必定有啊,2.58,0.65,0.250
clean__specsub,whisper,pro_008.wav,你下班的时间一定也晚,2.58,0.57,0.223
clean__specsub,whisper,pro_009.wav,那你个人的生活空间必定也就这么低,3.26,0.78,0.239
clean__specsub,whisper,pro_010.wav,你是怎么多出额外的时间来过自己的生活,3.01,0.66,0.221
clean__specsub,whisper,pro_011.wav,我的意思是两点睡十点起,3.01,0.66,0.219
clean__specsub,whisper,pro_012.wav,跟八点睡六点起,2.07,0.62,0.302
clean__specsub,whisper,pro_013.wav,我的个人可以支配的,2.07,0.51,0.246
clean__specsub,whisper,pro_014.wav,日常时间是一致的没错吧,1.73,0.66,0.379
clean__specsub,whisper,pro_015.wav,我多了两个小时,1.21,0.56,0.462
white_15dB__specsub,whisper,con_001.wav,它让你在那个时间段拥有了自己,3.77,0.93,0.247
white_15dB__specsub,whisper,con_002.wav,打趴这个字体是一个刷抖音的字体,2.92,0.85,0.292
white_15dB__specsub,whisper,con_003.wav,"哦,我忘了一遍,說一遍",1.90,2.56,1.349
